address_hex;address_dec;group;float_no;value_little
'000C6000';811008;16;39;0.0029300041496753692626953125
'000C6000';811008;16;40;0.0036446461454033851623535156
'000C6000';811008;16;41;0.0006807988393120467662811279
'000C6000';811008;16;42;-0.0008803562377579510211944580
'000C6000';811008;16;43;-0.0016332904342561960220336914
'000C6000';811008;16;44;-0.0048313685692846775054931641
'000C6000';811008;16;45;-0.0028410234954208135604858398
'000C6000';811008;16;46;-0.0063057974912226200103759766
'000C6000';811008;16;47;-0.0046339118853211402893066406
'000C6000';811008;16;48;-0.0051019950769841670989990234
'000C6000';811008;16;49;-0.0043357531540095806121826172
'000C6000';811008;16;50;-0.0023304305505007505416870117
'000C6000';811008;16;51;-0.0024841832928359508514404297
'000C6000';811008;16;52;-0.0008545594173483550548553467
'000C6000';811008;16;53;-0.0028586038388311862945556641
'000C6000';811008;16;54;-0.0020337209571152925491333008
'000C6000';811008;16;55;-0.0021675694733858108520507812
'000C6000';811008;16;56;-0.0018866839818656444549560547
'000C6000';811008;16;57;-0.0004690813075285404920578003
'000C6000';811008;16;58;-0.0016641647089272737503051758
'000C6000';811008;16;59;0.0002621668390929698944091797
'000C6000';811008;16;60;-0.0008801699732430279254913330
'000C6000';811008;16;61;0.0003878636925946921110153198
'000C6000';811008;16;62;-0.0003425521717872470617294312
'000C6000';811008;16;63;-0.0008910022443160414695739746
'000C6000';811008;16;64;-0.0003607287362683564424514771
'000C6000';811008;16;65;-0.0014002888929098844528198242
'000C6000';811008;16;66;-0.0004147040599491447210311890
'000C6000';811008;16;67;-0.0010624754941090941429138184
'000C6000';811008;16;68;-0.0007268154877237975597381592
'000C6000';811008;16;69;-0.0009432307560928165912628174
'000C6000';811008;16;70;-0.0017612376250326633453369141
'000C6000';811008;16;71;-0.0014602900482714176177978516
'000C6000';811008;16;72;-0.0026750150136649608612060547
'000C6000';811008;16;73;-0.0014203982427716255187988281
'000C6000';811008;16;74;-0.0019030122784897685050964355
'000C6000';811008;16;75;-0.0014545650919899344444274902
'000C6000';811008;16;76;-0.0015618271427229046821594238
'000C6000';811008;16;77;-0.0018236078321933746337890625
'000C6000';811008;16;78;-0.0019844623748213052749633789
'000C6000';811008;16;79;-0.0027985558845102787017822266
'000C6000';811008;16;80;-0.0019209345337003469467163086
'000C6000';811008;16;81;-0.0022682999260723590850830078
'000C6000';811008;16;82;-0.0020977829117327928543090820
'000C6000';811008;16;83;-0.0020363933872431516647338867
'000C6000';811008;16;84;-0.0020190221257507801055908203
'000C6000';811008;16;85;-0.0009266650886274874210357666
'000C6000';811008;16;86;-0.0011755725136026740074157715
'000C6000';811008;16;87;-0.0004655919910874217748641968
'000C6000';811008;16;88;-0.0009814222576096653938293457
'000C6000';811008;16;89;-0.0007271345821209251880645752
'000C6000';811008;16;90;-0.0008161042351275682449340820
'000C6000';811008;16;91;-0.0011074484791606664657592773
'000C6000';811008;16;92;-0.0010001180926337838172912598
'000C6000';811008;16;93;-0.0020232114475220441818237305
'000C6000';811008;16;94;-0.0021378786768764257431030273
'000C6000';811008;16;95;-0.0029742200858891010284423828
'000C6000';811008;16;96;-0.0028309870976954698562622070
'000C6000';811008;16;97;-0.0027180062606930732727050781
'000C6000';811008;16;98;-0.0028660995885729789733886719
'000C6000';811008;16;99;-0.0021933084353804588317871094
'000C6000';811008;16;100;-0.0026573447976261377334594727
'000C6000';811008;16;101;-0.0022115223109722137451171875
'000C6000';811008;16;102;-0.0027248908299952745437622070
'000C6000';811008;16;103;-0.0024461972061544656753540039
'000C6000';811008;16;104;-0.0023664296604692935943603516
'000C6000';811008;16;105;-0.0026266858913004398345947266
'000C6000';811008;16;106;-0.0024144493509083986282348633
'000C6000';811008;16;107;-0.0027107477653771638870239258
'000C6000';811008;16;108;-0.0023398024495691061019897461
'000C6000';811008;16;109;-0.0022200918756425380706787109
'000C6000';811008;16;110;-0.0021604849025607109069824219
'000C6000';811008;16;111;-0.0023976513184607028961181641
'000C6000';811008;16;112;-0.0030557024292647838592529297
'000C6000';811008;16;113;-0.0028956371825188398361206055
'000C6000';811008;16;114;-0.0030142094474285840988159180
'000C6000';811008;16;115;-0.0025311813224107027053833008
'000C6000';811008;16;116;-0.0029898793436586856842041016
'000C6000';811008;16;117;-0.0031232624314725399017333984
'000C6000';811008;16;118;-0.0036680430639535188674926758
'000C6000';811008;16;119;-0.0040263729169964790344238281
'000C6000';811008;16;120;-0.0041890782304108142852783203
'000C6000';811008;16;121;-0.0044290549121797084808349609
'000C6000';811008;16;122;-0.0041888984851539134979248047
'000C6000';811008;16;123;-0.0042548407800495624542236328
'000C6000';811008;16;124;-0.0042228773236274719238281250
'000C6000';811008;16;125;-0.0041957274079322814941406250
'000C6000';811008;16;126;-0.0045094755478203296661376953
'000C6000';811008;16;127;-0.0040132156573235988616943359
'000C6000';811008;16;128;-0.0039214580319821834564208984
'000C6000';811008;16;129;-0.0033482543658465147018432617
'000C6000';811008;16;130;-0.0031584899406880140304565430
'000C6000';811008;16;131;-0.0026043397374451160430908203
'000C6000';811008;16;132;-0.0020434863399714231491088867
'000C6000';811008;16;133;-0.0016798794968053698539733887
'000C6000';811008;16;134;-0.0016924767987802624702453613
'000C6000';811008;16;135;-0.0017876088386401534080505371
'000C6000';811008;16;136;-0.0015883946325629949569702148
'000C6000';811008;16;137;-0.0017518242821097373962402344
'000C6000';811008;16;138;-0.0017570358468219637870788574
'000C6000';811008;16;139;-0.0016994761535897850990295410
'000C6000';811008;16;140;-0.0017144177109003067016601562
'000C6000';811008;16;141;-0.0015029152855277061462402344
'000C6000';811008;16;142;-0.0017687944928184151649475098
'000C6000';811008;16;143;-0.0014821847435086965560913086
'000C6000';811008;16;144;-0.0014826057013124227523803711
'000C6000';811008;16;145;-0.0009563362109474837779998779
'000C6000';811008;16;146;-0.0008245750213973224163055420
'000C6000';811008;16;147;-0.0006105909124016761779785156
'000C6000';811008;16;148;-0.0007218961254693567752838135
'000C6000';811008;16;149;-0.0009778926614671945571899414
'000C6000';811008;16;150;-0.0008632234530523419380187988
'000C6000';811008;16;151;-0.0006814490188844501972198486
'000C6000';811008;16;152;-0.0004776003479491919279098511
'000C6000';811008;16;153;-0.0004597217193804681301116943
'000C6000';811008;16;154;-0.0004317980492487549781799316
'000C6000';811008;16;155;-0.0000739083916414529085159302
'000C6000';811008;16;156;-0.0000671619709464721381664276
'000C6000';811008;16;157;0.0003761245170608162879943848
'000C6000';811008;16;158;0.0003368269826751202344894409
'000C6000';811008;16;159;0.0002432028268231078982353210
'000C6000';811008;16;160;0.0001195239019580185413360596
'000C6000';811008;16;161;0.0001072467493941076099872589
'000C6000';811008;16;162;0.0003894403344020247459411621
'000C6000';811008;16;163;0.0000568879913771525025367737
'000C6000';811008;16;164;0.0002921868290286511182785034
'000C6000';811008;16;165;0.0001716398692224174737930298
'000C6000';811008;16;166;0.0003917602298315614461898804
'000C6000';811008;16;167;0.0005962603609077632427215576
'000C6000';811008;16;168;0.0008087767637334764003753662
'000C6000';811008;16;169;0.0010966276749968528747558594
'000C6000';811008;16;170;0.0010488976258784532546997070
'000C6000';811008;16;171;0.0012436257675290107727050781
'000C6000';811008;16;172;0.0012077573919668793678283691
'000C6000';811008;16;173;0.0012913828250020742416381836
'000C6000';811008;16;174;0.0011275620199739933013916016
'000C6000';811008;16;175;0.0011561220744624733924865723
'000C6000';811008;16;176;0.0013661422999575734138488770
'000C6000';811008;16;177;0.0012094047851860523223876953
'000C6000';811008;16;178;0.0012229150161147117614746094
'000C6000';811008;16;179;0.0010527867125347256660461426
'000C6000';811008;16;180;0.0009646822581999003887176514
'000C6000';811008;16;181;0.0010891030542552471160888672
'000C6000';811008;16;182;0.0010322899324819445610046387
'000C6000';811008;16;183;0.0010762368328869342803955078
'000C6000';811008;16;184;0.0008249482489190995693206787
'000C6000';811008;16;185;0.0008684647618792951107025146
'000C6000';811008;16;186;0.0008598967106081545352935791
'000C6000';811008;16;187;0.0009136621956713497638702393
'000C6000';811008;16;188;0.0010222392156720161437988281
'000C6000';811008;16;189;0.0009618733311071991920471191
'000C6000';811008;16;190;0.0010700874263420701026916504
'000C6000';811008;16;191;0.0009772132616490125656127930
'000C6000';811008;16;192;0.0012620537308976054191589355
'000C6400';812032;16;1;0.0011539153056219220161437988
'000C6400';812032;16;2;0.0012817174429073929786682129
'000C6400';812032;16;3;0.0013206790899857878684997559
'000C6400';812032;16;4;0.0012677240883931517601013184
'000C6400';812032;16;5;0.0014325123047456145286560059
'000C6400';812032;16;6;0.0015478446148335933685302734
'000C6400';812032;16;7;0.0017355560557916760444641113
'000C6400';812032;16;8;0.0017669152002781629562377930
'000C6400';812032;16;9;0.0017203028546646237373352051
'000C6400';812032;16;10;0.0016348479548469185829162598
'000C6400';812032;16;11;0.0015163295902311801910400391
'000C6400';812032;16;12;0.0015348129672929644584655762
'000C6400';812032;16;13;0.0014217791613191366195678711
'000C6400';812032;16;14;0.0014235641574487090110778809
'000C6400';812032;16;15;0.0014353273436427116394042969
'000C6400';812032;16;16;0.0015201393980532884597778320
'000C6400';812032;16;17;0.0016366243362426757812500000
'000C6400';812032;16;18;0.0016573874745517969131469727
'000C6400';812032;16;19;0.0016314540989696979522705078
'000C6400';812032;16;20;0.0015543621266260743141174316
'000C6400';812032;16;21;0.0016721786232665181159973145
'000C6400';812032;16;22;0.0016268148319795727729797363
'000C6400';812032;16;23;0.0016719471896067261695861816
'000C6400';812032;16;24;0.0017081514233723282814025879
'000C6400';812032;16;25;0.0016832266701385378837585449
'000C6400';812032;16;26;0.0016571671003475785255432129
'000C6400';812032;16;27;0.0016014381544664502143859863
'000C6400';812032;16;28;0.0014543782453984022140502930
'000C6400';812032;16;29;0.0014363671652972698211669922
'000C6400';812032;16;30;0.0013751180376857519149780273
'000C6400';812032;16;31;0.0012612213613465428352355957
'000C6400';812032;16;32;0.0012258889619261026382446289
'000C6400';812032;16;33;0.0012161405757069587707519531
'000C6400';812032;16;34;0.0011456898646429181098937988
'000C6400';812032;16;35;0.0012037704000249505043029785
'000C6400';812032;16;36;0.0012155297445133328437805176
'000C6400';812032;16;37;0.0012286705896258354187011719
'000C6400';812032;16;38;0.0011698255548253655433654785
'000C6400';812032;16;39;0.0010755128460004925727844238
'000C6400';812032;16;40;0.0009597418247722089290618896
'000C6400';812032;16;41;0.0008587292977608740329742432
'000C6400';812032;16;42;0.0007637909729965031147003174
'000C6400';812032;16;43;0.0006445304024964570999145508
'000C6400';812032;16;44;0.0005625515477731823921203613
'000C6400';812032;16;45;0.0004874338919762521982192993
'000C6400';812032;16;46;0.0004262766451574862003326416
'000C6400';812032;16;47;0.0003871718654409050941467285
'000C6400';812032;16;48;0.0003569900291040539741516113
'000C6400';812032;16;49;0.0003311310720164328813552856
'000C6400';812032;16;50;0.0002964303421322256326675415
'000C6400';812032;16;51;0.0002718777977861464023590088
'000C6400';812032;16;52;0.0002309017145307734608650208
'000C6400';812032;16;53;0.0001953856262844055891036987
'000C6400';812032;16;54;0.0001689563214313238859176636
'000C6400';812032;16;55;0.0001367622317047789692878723
'000C6400';812032;16;56;0.0001112415775423869490623474
'000C6400';812032;16;57;0.0000842426743474788963794708
'000C6400';812032;16;58;0.0000642761297058314085006714
'000C6400';812032;16;59;0.0000470231461804360151290894
'000C6400';812032;16;60;0.0000317263293254654854536057
'000C6400';812032;16;61;0.0000195745797100244089961052
'000C6400';812032;16;62;0.0000105695053207455202937126
'000C6400';812032;16;63;0.0000049373998081136960536242
'000C6400';812032;16;64;0.0000012049932820445974357426
'000C6400';812032;16;65;0.0000000000118065427226476949
'000C6400';812032;16;66;0.0000000028240771943188747173
'000C6400';812032;16;67;0.0000000260105537108756834641
'000C6400';812032;16;68;0.0000000172141749743559557828
'000C6400';812032;16;69;-0.0000001869813957000587834045
'000C6400';812032;16;70;-0.0000002687147571123205125332
'000C6400';812032;16;71;-0.0000006154298830551852006465
'000C6400';812032;16;72;-0.0000014831175576546229422092
'000C6400';812032;16;73;-0.0000018137915276383864693344
'000C6400';812032;16;74;-0.0000036708886455016909167171
'000C6400';812032;16;75;-0.0000024545588530600070953369
'000C6400';812032;16;76;-0.0000067819755713571794331074
'000C6400';812032;16;77;-0.0000072382208600174635648727
'000C6400';812032;16;78;-0.0000028034492061124183237553
'000C6400';812032;16;79;-0.0000130278540382278151810169
'000C6400';812032;16;80;0.0000015714850860604201443493
'000C6400';812032;16;81;-0.0000148068666021572425961494
'000C6400';812032;16;82;0.0000890249430085532367229462
'000C6400';812032;16;83;0.0003201730723958462476730347
'000C6400';812032;16;84;0.0006009209319017827510833740
'000C6400';812032;16;85;0.0012005247408524155616760254
'000C6400';812032;16;86;0.0020118532702326774597167969
'000C6400';812032;16;87;0.0032064768020063638687133789
'000C6400';812032;16;88;0.0040466431528329849243164062
'000C6400';812032;16;89;0.0050234813243150711059570312
'000C6400';812032;16;90;0.0074415430426597595214843750
'000C6400';812032;16;91;0.0080597791820764541625976562
'000C6400';812032;16;92;0.0070703895762562751770019531
'000C6400';812032;16;93;0.0078681949526071548461914062
'000C6400';812032;16;94;0.0090093724429607391357421875
'000C6400';812032;16;95;0.0088669117540121078491210938
'000C6400';812032;16;96;0.0084503097459673881530761719
'000C6400';812032;16;97;0.0081928847357630729675292969
'000C6400';812032;16;98;0.0069764154031872749328613281
'000C6400';812032;16;99;0.0059005636721849441528320312
'000C6400';812032;16;100;0.0056405486539006233215332031
'000C6400';812032;16;101;0.0052049802616238594055175781
'000C6400';812032;16;102;0.0044817752204835414886474609
'000C6400';812032;16;103;0.0038962813559919595718383789
'000C6400';812032;16;104;0.0038763293996453285217285156
'000C6400';812032;16;105;0.0038890484720468521118164062
'000C6400';812032;16;106;0.0040653529576957225799560547
'000C6400';812032;16;107;0.0040997513569891452789306641
'000C6400';812032;16;108;0.0036903603468090295791625977
'000C6400';812032;16;109;0.0034736066590994596481323242
'000C6400';812032;16;110;0.0039418237283825874328613281
'000C6400';812032;16;111;0.0045417305082082748413085938
'000C6400';812032;16;112;0.0035973875783383846282958984
'000C6400';812032;16;113;0.0028749112971127033233642578
'000C6400';812032;16;114;0.0030964645557105541229248047
